image_id,filename,sequence_id,species_code,split,num_objects
1557,pg2_2_img005.jpg,pg2_2,pg,train,10
1558,pg2_2_img006.jpg,pg2_2,pg,train,10
1559,pg2_2_img007.jpg,pg2_2,pg,train,10
1560,pg2_2_img008.jpg,pg2_2,pg,train,10
1561,pg2_2_img009.jpg,pg2_2,pg,train,10
1562,pg2_2_img010.jpg,pg2_2,pg,train,10
1563,pg2_2_img011.jpg,pg2_2,pg,train,10
1564,pg2_2_img012.jpg,pg2_2,pg,train,10
1565,pg2_2_img013.jpg,pg2_2,pg,train,10
1566,pg2_2_img014.jpg,pg2_2,pg,train,10
1567,pg2_2_img015.jpg,pg2_2,pg,train,10
1568,pg2_2_img016.jpg,pg2_2,pg,train,10
1569,pg2_2_img017.jpg,pg2_2,pg,train,10
1570,pg2_2_img018.jpg,pg2_2,pg,train,10
1571,pg2_2_img019.jpg,pg2_2,pg,train,10
1572,pg2_2_img020.jpg,pg2_2,pg,train,10
1573,pg2_2_img021.jpg,pg2_2,pg,train,10
1574,pg2_2_img022.jpg,pg2_2,pg,train,10
1575,pg2_2_img023.jpg,pg2_2,pg,train,10
1576,pg2_2_img024.jpg,pg2_2,pg,train,10
1577,pg2_2_img025.jpg,pg2_2,pg,train,10
1578,pg2_2_img026.jpg,pg2_2,pg,train,10
1579,pg2_2_img027.jpg,pg2_2,pg,train,10
1580,pg2_2_img028.jpg,pg2_2,pg,train,10
1581,pg2_2_img029.jpg,pg2_2,pg,train,10
1582,pg2_2_img030.jpg,pg2_2,pg,train,10
1583,pg2_2_img031.jpg,pg2_2,pg,train,10
1584,pg2_2_img032.jpg,pg2_2,pg,train,10
1585,pg2_2_img033.jpg,pg2_2,pg,train,10
1586,pg2_2_img034.jpg,pg2_2,pg,train,10
1587,pg2_2_img035.jpg,pg2_2,pg,train,10
1588,pg2_2_img036.jpg,pg2_2,pg,train,10
1589,pg2_2_img037.jpg,pg2_2,pg,train,10
1590,pg2_2_img038.jpg,pg2_2,pg,train,10
1591,pg2_2_img039.jpg,pg2_2,pg,train,10
1592,pg2_2_img040.jpg,pg2_2,pg,train,10
1593,pg2_2_img041.jpg,pg2_2,pg,train,10
1594,pg2_2_img042.jpg,pg2_2,pg,train,10
1595,pg2_2_img043.jpg,pg2_2,pg,train,10
1596,pg2_2_img044.jpg,pg2_2,pg,train,10
1597,pg2_2_img045.jpg,pg2_2,pg,train,10
1598,pg2_2_img046.jpg,pg2_2,pg,train,10
1599,pg2_2_img047.jpg,pg2_2,pg,train,10
1600,pg2_2_img048.jpg,pg2_2,pg,train,10
1601,pg2_2_img049.jpg,pg2_2,pg,train,10
1602,pg2_2_img050.jpg,pg2_2,pg,train,10
1603,pg2_2_img051.jpg,pg2_2,pg,train,10
1604,pg2_2_img052.jpg,pg2_2,pg,train,10
1605,pg2_2_img053.jpg,pg2_2,pg,train,10
1606,pg2_2_img054.jpg,pg2_2,pg,train,10
1607,pg2_2_img055.jpg,pg2_2,pg,train,10
1608,pg2_2_img056.jpg,pg2_2,pg,train,10
1609,pg2_2_img057.jpg,pg2_2,pg,train,10
1610,pg2_2_img058.jpg,pg2_2,pg,train,10
1611,pg2_2_img059.jpg,pg2_2,pg,train,10
1612,pg2_2_img060.jpg,pg2_2,pg,train,10
1613,pg2_2_img061.jpg,pg2_2,pg,train,10
1614,pg2_2_img062.jpg,pg2_2,pg,train,10
1615,pg2_2_img063.jpg,pg2_2,pg,train,10
1616,pg2_2_img064.jpg,pg2_2,pg,train,10
1617,pg2_2_img065.jpg,pg2_2,pg,train,10
1618,pg2_2_img066.jpg,pg2_2,pg,train,10
1619,pg2_2_img067.jpg,pg2_2,pg,train,10
1620,pg2_2_img068.jpg,pg2_2,pg,train,10
1621,pg2_2_img069.jpg,pg2_2,pg,train,10
1622,pg2_2_img070.jpg,pg2_2,pg,train,10
1623,pg2_2_img071.jpg,pg2_2,pg,train,10
1624,pg2_2_img072.jpg,pg2_2,pg,train,10
1625,pg2_2_img073.jpg,pg2_2,pg,train,10
1626,pg2_2_img074.jpg,pg2_2,pg,train,10
1627,pg2_2_img075.jpg,pg2_2,pg,train,10
1628,pg2_2_img076.jpg,pg2_2,pg,train,10
1629,pg2_2_img077.jpg,pg2_2,pg,train,10
1630,pg2_2_img078.jpg,pg2_2,pg,train,10
1631,pg2_2_img079.jpg,pg2_2,pg,train,10
1632,pg2_2_img080.jpg,pg2_2,pg,train,10
1633,pg2_2_img081.jpg,pg2_2,pg,train,10
1634,pg2_2_img082.jpg,pg2_2,pg,train,10
1635,pg2_2_img083.jpg,pg2_2,pg,train,10
1636,pg2_2_img084.jpg,pg2_2,pg,train,10
1637,pg2_2_img085.jpg,pg2_2,pg,train,10
1638,pg2_2_img086.jpg,pg2_2,pg,train,10
1639,pg2_2_img087.jpg,pg2_2,pg,train,10
1640,pg2_2_img088.jpg,pg2_2,pg,train,10
1641,pg2_2_img089.jpg,pg2_2,pg,train,10
1642,pg2_2_img090.jpg,pg2_2,pg,train,10
1643,pg2_2_img091.jpg,pg2_2,pg,train,10
1644,pg2_2_img092.jpg,pg2_2,pg,train,10
1645,pg2_2_img093.jpg,pg2_2,pg,train,10
1646,pg2_2_img094.jpg,pg2_2,pg,train,10
1647,pg2_2_img095.jpg,pg2_2,pg,train,10
1648,pg2_2_img096.jpg,pg2_2,pg,train,10
1649,pg2_2_img097.jpg,pg2_2,pg,train,10
1650,pg2_3_img001.jpg,pg2_3,pg,test,10
1651,pg2_3_img002.jpg,pg2_3,pg,test,10
1652,pg2_3_img003.jpg,pg2_3,pg,test,10
1653,pg2_3_img004.jpg,pg2_3,pg,test,10
1654,pg2_3_img005.jpg,pg2_3,pg,test,10
1655,pg2_3_img006.jpg,pg2_3,pg,test,10
1656,pg2_3_img007.jpg,pg2_3,pg,test,10
1657,pg2_3_img008.jpg,pg2_3,pg,test,10
1658,pg2_3_img009.jpg,pg2_3,pg,test,10
1659,pg2_3_img010.jpg,pg2_3,pg,test,10
1660,pg2_3_img011.jpg,pg2_3,pg,test,10
1661,pg2_3_img012.jpg,pg2_3,pg,test,10
1662,pg2_3_img013.jpg,pg2_3,pg,test,10
1663,pg2_3_img014.jpg,pg2_3,pg,test,10
1664,pg2_3_img015.jpg,pg2_3,pg,test,10
1665,pg2_3_img016.jpg,pg2_3,pg,test,10
1666,pg2_3_img017.jpg,pg2_3,pg,test,10
1667,pg2_3_img018.jpg,pg2_3,pg,test,10
1668,pg2_3_img019.jpg,pg2_3,pg,test,10
1669,pg2_3_img020.jpg,pg2_3,pg,test,10
1670,pg2_3_img021.jpg,pg2_3,pg,test,10
1671,pg2_3_img022.jpg,pg2_3,pg,test,10
1672,pg2_3_img023.jpg,pg2_3,pg,test,10
1673,pg2_3_img024.jpg,pg2_3,pg,test,10
1674,pg2_3_img025.jpg,pg2_3,pg,test,10
1675,pg2_3_img026.jpg,pg2_3,pg,test,10
1676,pg2_3_img027.jpg,pg2_3,pg,test,10
1677,pg2_3_img028.jpg,pg2_3,pg,test,10
1678,pg2_3_img029.jpg,pg2_3,pg,test,10
1679,pg2_3_img030.jpg,pg2_3,pg,test,10
1680,pg2_3_img031.jpg,pg2_3,pg,test,10
1681,pg2_3_img032.jpg,pg2_3,pg,test,10
1682,pg2_3_img033.jpg,pg2_3,pg,test,10
1683,pg2_3_img034.jpg,pg2_3,pg,test,10
1684,pg2_3_img035.jpg,pg2_3,pg,test,10
1685,pg2_3_img036.jpg,pg2_3,pg,test,10
1686,pg2_3_img037.jpg,pg2_3,pg,test,10
1687,pg2_3_img038.jpg,pg2_3,pg,test,10
1688,pg2_3_img039.jpg,pg2_3,pg,test,10
1689,pg2_3_img040.jpg,pg2_3,pg,test,10
1690,pg2_3_img041.jpg,pg2_3,pg,test,10
1691,pg2_3_img042.jpg,pg2_3,pg,test,10
1692,pg2_3_img043.jpg,pg2_3,pg,test,10
1693,pg2_3_img044.jpg,pg2_3,pg,test,10
1694,pg2_3_img045.jpg,pg2_3,pg,test,10
1695,pg2_3_img046.jpg,pg2_3,pg,test,10
1696,pg2_3_img047.jpg,pg2_3,pg,test,10
1697,pg2_3_img048.jpg,pg2_3,pg,test,10
1698,pg2_3_img049.jpg,pg2_3,pg,test,10
1699,pg2_3_img050.jpg,pg2_3,pg,test,10
1700,pg2_3_img051.jpg,pg2_3,pg,test,10
1701,pg2_3_img052.jpg,pg2_3,pg,test,10
1702,pg2_3_img053.jpg,pg2_3,pg,test,10
1703,pg2_3_img054.jpg,pg2_3,pg,test,10
1704,pg2_3_img055.jpg,pg2_3,pg,test,10
1705,pg2_3_img056.jpg,pg2_3,pg,test,10
1706,pg2_3_img057.jpg,pg2_3,pg,test,10
1707,pg2_3_img058.jpg,pg2_3,pg,test,10
1708,pg2_3_img059.jpg,pg2_3,pg,test,10
1709,pg2_3_img060.jpg,pg2_3,pg,test,10
1710,pg2_3_img061.jpg,pg2_3,pg,test,10
1711,pg2_3_img062.jpg,pg2_3,pg,test,10
1712,pg2_3_img063.jpg,pg2_3,pg,test,10
1713,pg2_3_img064.jpg,pg2_3,pg,test,10
1714,pg2_3_img065.jpg,pg2_3,pg,test,10
1715,pg2_3_img066.jpg,pg2_3,pg,test,10
1716,pg2_3_img067.jpg,pg2_3,pg,test,10
1717,pg2_3_img068.jpg,pg2_3,pg,test,10
1718,pg2_3_img069.jpg,pg2_3,pg,test,10
1719,pg2_3_img070.jpg,pg2_3,pg,test,10
1720,pg2_3_img071.jpg,pg2_3,pg,test,10
1721,pg2_3_img072.jpg,pg2_3,pg,test,10
1722,pg2_3_img073.jpg,pg2_3,pg,test,10
1723,pg2_3_img074.jpg,pg2_3,pg,test,10
1724,pg2_3_img075.jpg,pg2_3,pg,test,10
1725,pg2_3_img076.jpg,pg2_3,pg,test,10
1726,pg2_3_img077.jpg,pg2_3,pg,test,10
1727,pg2_3_img078.jpg,pg2_3,pg,test,10
1728,pg2_3_img079.jpg,pg2_3,pg,test,10
1729,pg2_3_img080.jpg,pg2_3,pg,test,10
1730,pg2_3_img081.jpg,pg2_3,pg,test,10
1731,pg2_3_img082.jpg,pg2_3,pg,test,10
1732,pg2_3_img083.jpg,pg2_3,pg,test,10
1733,pg2_3_img084.jpg,pg2_3,pg,test,10
1734,pg2_3_img085.jpg,pg2_3,pg,test,10
1735,pg2_3_img086.jpg,pg2_3,pg,test,10
1736,pg2_3_img087.jpg,pg2_3,pg,test,10
1737,pg2_3_img088.jpg,pg2_3,pg,test,10
1738,pg2_3_img089.jpg,pg2_3,pg,test,10
1739,pg2_3_img090.jpg,pg2_3,pg,test,10
1740,pg2_3_img091.jpg,pg2_3,pg,test,10
1741,pg2_3_img092.jpg,pg2_3,pg,test,10
1742,pg2_3_img093.jpg,pg2_3,pg,test,10
1743,pg2_3_img094.jpg,pg2_3,pg,test,10
1744,pg2_3_img095.jpg,pg2_3,pg,test,10
1745,pg2_3_img096.jpg,pg2_3,pg,test,10
1746,pg2_3_img097.jpg,pg2_3,pg,test,10
1747,pg2_4_img001.jpg,pg2_4,pg,train,10
1748,pg2_4_img002.jpg,pg2_4,pg,train,10
1749,pg2_4_img003.jpg,pg2_4,pg,train,10
1750,pg2_4_img004.jpg,pg2_4,pg,train,10
1751,pg2_4_img005.jpg,pg2_4,pg,train,10
1752,pg2_4_img006.jpg,pg2_4,pg,train,10
1753,pg2_4_img007.jpg,pg2_4,pg,train,10
1754,pg2_4_img008.jpg,pg2_4,pg,train,10
1755,pg2_4_img009.jpg,pg2_4,pg,train,10
1756,pg2_4_img010.jpg,pg2_4,pg,train,10
1757,pg2_4_img011.jpg,pg2_4,pg,train,10
1758,pg2_4_img012.jpg,pg2_4,pg,train,10
1759,pg2_4_img013.jpg,pg2_4,pg,train,10
1760,pg2_4_img014.jpg,pg2_4,pg,train,10
1761,pg2_4_img015.jpg,pg2_4,pg,train,10
1762,pg2_4_img016.jpg,pg2_4,pg,train,10
1763,pg2_4_img017.jpg,pg2_4,pg,train,10
1764,pg2_4_img018.jpg,pg2_4,pg,train,10
1765,pg2_4_img019.jpg,pg2_4,pg,train,10
1766,pg2_4_img020.jpg,pg2_4,pg,train,10
1767,pg2_4_img021.jpg,pg2_4,pg,train,10
1768,pg2_4_img022.jpg,pg2_4,pg,train,10
1769,pg2_4_img023.jpg,pg2_4,pg,train,10
1770,pg2_4_img024.jpg,pg2_4,pg,train,10
1771,pg2_4_img025.jpg,pg2_4,pg,train,10
1772,pg2_4_img026.jpg,pg2_4,pg,train,10
1773,pg2_4_img027.jpg,pg2_4,pg,train,10
1774,pg2_4_img028.jpg,pg2_4,pg,train,10
1775,pg2_4_img029.jpg,pg2_4,pg,train,10
1776,pg2_4_img030.jpg,pg2_4,pg,train,10
1777,pg2_4_img031.jpg,pg2_4,pg,train,10
1778,pg2_4_img032.jpg,pg2_4,pg,train,10
1779,pg2_4_img033.jpg,pg2_4,pg,train,10
1780,pg2_4_img034.jpg,pg2_4,pg,train,10
1781,pg2_4_img035.jpg,pg2_4,pg,train,10
1782,pg2_4_img036.jpg,pg2_4,pg,train,10
1783,pg2_4_img037.jpg,pg2_4,pg,train,10
1784,pg2_4_img038.jpg,pg2_4,pg,train,10
1785,pg2_4_img039.jpg,pg2_4,pg,train,10
1786,pg2_4_img040.jpg,pg2_4,pg,train,10
1787,pg2_4_img041.jpg,pg2_4,pg,train,10
1788,pg2_4_img042.jpg,pg2_4,pg,train,10
1789,pg2_4_img043.jpg,pg2_4,pg,train,10
1790,pg2_4_img044.jpg,pg2_4,pg,train,10
1791,pg2_4_img045.jpg,pg2_4,pg,train,10
1792,pg2_4_img046.jpg,pg2_4,pg,train,10
1793,pg2_4_img047.jpg,pg2_4,pg,train,10
1794,pg2_4_img048.jpg,pg2_4,pg,train,10
1795,pg2_4_img049.jpg,pg2_4,pg,train,10
1796,pg2_4_img050.jpg,pg2_4,pg,train,10
1797,pg2_4_img051.jpg,pg2_4,pg,train,10
1798,pg2_4_img052.jpg,pg2_4,pg,train,10
1799,pg2_4_img053.jpg,pg2_4,pg,train,10
1800,pg2_4_img054.jpg,pg2_4,pg,train,10
1801,pg2_4_img055.jpg,pg2_4,pg,train,10
1802,pg2_4_img056.jpg,pg2_4,pg,train,10
1803,pg2_4_img057.jpg,pg2_4,pg,train,10
1804,pg2_4_img058.jpg,pg2_4,pg,train,10
1805,pg2_4_img059.jpg,pg2_4,pg,train,10
1806,pg2_4_img060.jpg,pg2_4,pg,train,10
1807,pg2_4_img061.jpg,pg2_4,pg,train,10
1808,pg2_4_img062.jpg,pg2_4,pg,train,10
1809,pg2_4_img063.jpg,pg2_4,pg,train,10
1810,pg2_4_img064.jpg,pg2_4,pg,train,10
1811,pg2_4_img065.jpg,pg2_4,pg,train,10
1812,pg2_4_img066.jpg,pg2_4,pg,train,10
1813,pg2_4_img067.jpg,pg2_4,pg,train,10
1814,pg2_4_img068.jpg,pg2_4,pg,train,10
1815,pg2_4_img069.jpg,pg2_4,pg,train,10
1816,pg2_4_img070.jpg,pg2_4,pg,train,10
1817,pg2_4_img071.jpg,pg2_4,pg,train,10
1818,pg2_4_img072.jpg,pg2_4,pg,train,10
1819,pg2_4_img073.jpg,pg2_4,pg,train,10
1820,pg2_4_img074.jpg,pg2_4,pg,train,10
1821,pg2_4_img075.jpg,pg2_4,pg,train,10
1822,pg2_4_img076.jpg,pg2_4,pg,train,10
1823,pg2_4_img077.jpg,pg2_4,pg,train,10
1824,pg2_4_img078.jpg,pg2_4,pg,train,10
1825,pg2_4_img079.jpg,pg2_4,pg,train,10
1826,pg2_4_img080.jpg,pg2_4,pg,train,10
1827,pg2_4_img081.jpg,pg2_4,pg,train,10
1828,pg2_4_img082.jpg,pg2_4,pg,train,10
1829,pg2_4_img083.jpg,pg2_4,pg,train,10
1830,pg2_4_img084.jpg,pg2_4,pg,train,10
1831,pg2_4_img085.jpg,pg2_4,pg,train,10
1832,pg2_4_img086.jpg,pg2_4,pg,train,10
1833,pg2_4_img087.jpg,pg2_4,pg,train,10
1834,pg2_4_img088.jpg,pg2_4,pg,train,10
1835,pg2_4_img089.jpg,pg2_4,pg,train,10
1836,pg2_4_img090.jpg,pg2_4,pg,train,10
1837,pg2_4_img091.jpg,pg2_4,pg,train,10
1838,pg2_4_img092.jpg,pg2_4,pg,train,10
1839,pg2_4_img093.jpg,pg2_4,pg,train,10
1840,pg2_4_img094.jpg,pg2_4,pg,train,10
1841,pg2_4_img095.jpg,pg2_4,pg,train,10
1842,pg2_4_img096.jpg,pg2_4,pg,train,10
1843,pg2_4_img097.jpg,pg2_4,pg,train,10
1844,pg2_5_img001.jpg,pg2_5,pg,train,10
1845,pg2_5_img002.jpg,pg2_5,pg,train,10
1846,pg2_5_img003.jpg,pg2_5,pg,train,10
1847,pg2_5_img004.jpg,pg2_5,pg,train,10
1848,pg2_5_img005.jpg,pg2_5,pg,train,10
1849,pg2_5_img006.jpg,pg2_5,pg,train,10
1850,pg2_5_img007.jpg,pg2_5,pg,train,10
1851,pg2_5_img008.jpg,pg2_5,pg,train,10
1852,pg2_5_img009.jpg,pg2_5,pg,train,10
1853,pg2_5_img010.jpg,pg2_5,pg,train,10
1854,pg2_5_img011.jpg,pg2_5,pg,train,10
1855,pg2_5_img012.jpg,pg2_5,pg,train,10
1856,pg2_5_img013.jpg,pg2_5,pg,train,10
1857,pg2_5_img014.jpg,pg2_5,pg,train,10
1858,pg2_5_img015.jpg,pg2_5,pg,train,10
1859,pg2_5_img016.jpg,pg2_5,pg,train,10
1860,pg2_5_img017.jpg,pg2_5,pg,train,10
1861,pg2_5_img018.jpg,pg2_5,pg,train,10
1862,pg2_5_img019.jpg,pg2_5,pg,train,10
1863,pg2_5_img020.jpg,pg2_5,pg,train,10
1864,pg2_5_img021.jpg,pg2_5,pg,train,10
1865,pg2_5_img022.jpg,pg2_5,pg,train,10
1866,pg2_5_img023.jpg,pg2_5,pg,train,10
1867,pg2_5_img024.jpg,pg2_5,pg,train,10
1868,pg2_5_img025.jpg,pg2_5,pg,train,10
1869,pg2_5_img026.jpg,pg2_5,pg,train,10
1870,pg2_5_img027.jpg,pg2_5,pg,train,10
1871,pg2_5_img028.jpg,pg2_5,pg,train,10
1872,pg2_5_img029.jpg,pg2_5,pg,train,10
1873,pg2_5_img030.jpg,pg2_5,pg,train,10
1874,pg2_5_img031.jpg,pg2_5,pg,train,10
1875,pg2_5_img032.jpg,pg2_5,pg,train,10
1876,pg2_5_img033.jpg,pg2_5,pg,train,10
1877,pg2_5_img034.jpg,pg2_5,pg,train,10
1878,pg2_5_img035.jpg,pg2_5,pg,train,10
1879,pg2_5_img036.jpg,pg2_5,pg,train,10
1880,pg2_5_img037.jpg,pg2_5,pg,train,10
1881,pg2_5_img038.jpg,pg2_5,pg,train,10
1882,pg2_5_img039.jpg,pg2_5,pg,train,10
1883,pg2_5_img040.jpg,pg2_5,pg,train,10
1884,pg2_5_img041.jpg,pg2_5,pg,train,10
1885,pg2_5_img042.jpg,pg2_5,pg,train,10
1886,pg2_5_img043.jpg,pg2_5,pg,train,10
1887,pg2_5_img044.jpg,pg2_5,pg,train,10
1888,pg2_5_img045.jpg,pg2_5,pg,train,10
1889,pg2_5_img046.jpg,pg2_5,pg,train,10
1890,pg2_5_img047.jpg,pg2_5,pg,train,10
1891,pg2_5_img048.jpg,pg2_5,pg,train,10
1892,pg2_5_img049.jpg,pg2_5,pg,train,10
1893,pg2_5_img050.jpg,pg2_5,pg,train,10
1894,pg2_5_img051.jpg,pg2_5,pg,train,10
1895,pg2_5_img052.jpg,pg2_5,pg,train,10
1896,pg2_5_img053.jpg,pg2_5,pg,train,10
1897,pg2_5_img054.jpg,pg2_5,pg,train,10
1898,pg2_5_img055.jpg,pg2_5,pg,train,10
1899,pg2_5_img056.jpg,pg2_5,pg,train,10
1900,pg2_5_img057.jpg,pg2_5,pg,train,10
1901,pg2_5_img058.jpg,pg2_5,pg,train,10
1902,pg2_5_img059.jpg,pg2_5,pg,train,10
1903,pg2_5_img060.jpg,pg2_5,pg,train,10
1904,pg2_5_img061.jpg,pg2_5,pg,train,10
1905,pg2_5_img062.jpg,pg2_5,pg,train,10
1906,pg2_5_img063.jpg,pg2_5,pg,train,10
1907,pg2_5_img064.jpg,pg2_5,pg,train,10
1908,pg2_5_img065.jpg,pg2_5,pg,train,10
1909,pg2_5_img066.jpg,pg2_5,pg,train,10
1910,pg2_5_img067.jpg,pg2_5,pg,train,10
1911,pg2_5_img068.jpg,pg2_5,pg,train,10
1912,pg2_5_img069.jpg,pg2_5,pg,train,10
1913,pg2_5_img070.jpg,pg2_5,pg,train,10
1914,pg2_5_img071.jpg,pg2_5,pg,train,10
1915,pg2_5_img072.jpg,pg2_5,pg,train,10
1916,pg2_5_img073.jpg,pg2_5,pg,train,10
1917,pg2_5_img074.jpg,pg2_5,pg,train,10
1918,pg2_5_img075.jpg,pg2_5,pg,train,10
1919,pg2_5_img076.jpg,pg2_5,pg,train,10
1920,pg2_5_img077.jpg,pg2_5,pg,train,10
1921,pg2_5_img078.jpg,pg2_5,pg,train,10
1922,pg2_5_img079.jpg,pg2_5,pg,train,10
1923,pg2_5_img080.jpg,pg2_5,pg,train,10
1924,pg2_5_img081.jpg,pg2_5,pg,train,10
1925,pg2_5_img082.jpg,pg2_5,pg,train,10
1926,pg2_5_img083.jpg,pg2_5,pg,train,10
1927,pg2_5_img084.jpg,pg2_5,pg,train,10
1928,pg2_5_img085.jpg,pg2_5,pg,train,10
1929,pg2_5_img086.jpg,pg2_5,pg,train,10
1930,pg2_5_img087.jpg,pg2_5,pg,train,10
1931,pg2_5_img088.jpg,pg2_5,pg,train,10
1932,pg2_5_img089.jpg,pg2_5,pg,train,10
1933,pg2_5_img090.jpg,pg2_5,pg,train,10
1934,pg2_5_img091.jpg,pg2_5,pg,train,10
1935,pg2_5_img092.jpg,pg2_5,pg,train,10
1936,pg2_5_img093.jpg,pg2_5,pg,train,10
1937,pg2_5_img094.jpg,pg2_5,pg,train,10
1938,pg2_5_img095.jpg,pg2_5,pg,train,10
1939,pg2_5_img096.jpg,pg2_5,pg,train,10
1940,pg2_5_img097.jpg,pg2_5,pg,train,10
1941,pg2_6_img001.jpg,pg2_6,pg,train,10
1942,pg2_6_img002.jpg,pg2_6,pg,train,10
1943,pg2_6_img003.jpg,pg2_6,pg,train,10
1944,pg2_6_img004.jpg,pg2_6,pg,train,10
1945,pg2_6_img005.jpg,pg2_6,pg,train,10
1946,pg2_6_img006.jpg,pg2_6,pg,train,10
1947,pg2_6_img007.jpg,pg2_6,pg,train,10
1948,pg2_6_img008.jpg,pg2_6,pg,train,10
1949,pg2_6_img009.jpg,pg2_6,pg,train,10
1950,pg2_6_img010.jpg,pg2_6,pg,train,10
1951,pg2_6_img011.jpg,pg2_6,pg,train,10
1952,pg2_6_img012.jpg,pg2_6,pg,train,10
1953,pg2_6_img013.jpg,pg2_6,pg,train,10
1954,pg2_6_img014.jpg,pg2_6,pg,train,10
1955,pg2_6_img015.jpg,pg2_6,pg,train,10
1956,pg2_6_img016.jpg,pg2_6,pg,train,10
1957,pg2_6_img017.jpg,pg2_6,pg,train,10
1958,pg2_6_img018.jpg,pg2_6,pg,train,10
1959,pg2_6_img019.jpg,pg2_6,pg,train,10
1960,pg2_6_img020.jpg,pg2_6,pg,train,10
1961,pg2_6_img021.jpg,pg2_6,pg,train,10
1962,pg2_6_img022.jpg,pg2_6,pg,train,10
1963,pg2_6_img023.jpg,pg2_6,pg,train,10
1964,pg2_6_img024.jpg,pg2_6,pg,train,10
1965,pg2_6_img025.jpg,pg2_6,pg,train,10
1966,pg2_6_img026.jpg,pg2_6,pg,train,10
1967,pg2_6_img027.jpg,pg2_6,pg,train,10
1968,pg2_6_img028.jpg,pg2_6,pg,train,10
1969,pg2_6_img029.jpg,pg2_6,pg,train,10
1970,pg2_6_img030.jpg,pg2_6,pg,train,10
1971,pg2_6_img031.jpg,pg2_6,pg,train,10
1972,pg2_6_img032.jpg,pg2_6,pg,train,10
1973,pg2_6_img033.jpg,pg2_6,pg,train,10
1974,pg2_6_img034.jpg,pg2_6,pg,train,10
1975,pg2_6_img035.jpg,pg2_6,pg,train,10
1976,pg2_6_img036.jpg,pg2_6,pg,train,10
1977,pg2_6_img037.jpg,pg2_6,pg,train,10
1978,pg2_6_img038.jpg,pg2_6,pg,train,10
1979,pg2_6_img039.jpg,pg2_6,pg,train,10
1980,pg2_6_img040.jpg,pg2_6,pg,train,10
1981,pg2_6_img041.jpg,pg2_6,pg,train,10
1982,pg2_6_img042.jpg,pg2_6,pg,train,10
1983,pg2_6_img043.jpg,pg2_6,pg,train,10
1984,pg2_6_img044.jpg,pg2_6,pg,train,10
1985,pg2_6_img045.jpg,pg2_6,pg,train,10
1986,pg2_6_img046.jpg,pg2_6,pg,train,10
1987,pg2_6_img047.jpg,pg2_6,pg,train,10
1988,pg2_6_img048.jpg,pg2_6,pg,train,10
1989,pg2_6_img049.jpg,pg2_6,pg,train,10
1990,pg2_6_img050.jpg,pg2_6,pg,train,10
1991,pg2_6_img051.jpg,pg2_6,pg,train,10
1992,pg2_6_img052.jpg,pg2_6,pg,train,10
1993,pg2_6_img053.jpg,pg2_6,pg,train,10
1994,pg2_6_img054.jpg,pg2_6,pg,train,10
1995,pg2_6_img055.jpg,pg2_6,pg,train,10
1996,pg2_6_img056.jpg,pg2_6,pg,train,10
1997,pg2_6_img057.jpg,pg2_6,pg,train,10
1998,pg2_6_img058.jpg,pg2_6,pg,train,10
1999,pg2_6_img059.jpg,pg2_6,pg,train,10
2000,pg2_6_img060.jpg,pg2_6,pg,train,10
2001,pg2_6_img061.jpg,pg2_6,pg,train,10
2002,pg2_6_img062.jpg,pg2_6,pg,train,10
2003,pg2_6_img063.jpg,pg2_6,pg,train,10
2004,pg2_6_img064.jpg,pg2_6,pg,train,10
2005,pg2_6_img065.jpg,pg2_6,pg,train,10
2006,pg2_6_img066.jpg,pg2_6,pg,train,10
2007,pg2_6_img067.jpg,pg2_6,pg,train,10
2008,pg2_6_img068.jpg,pg2_6,pg,train,10
2009,pg2_6_img069.jpg,pg2_6,pg,train,10
2010,pg2_6_img070.jpg,pg2_6,pg,train,10
2011,pg2_6_img071.jpg,pg2_6,pg,train,10
2012,pg2_6_img072.jpg,pg2_6,pg,train,10
2013,pg2_6_img073.jpg,pg2_6,pg,train,10
2014,pg2_6_img074.jpg,pg2_6,pg,train,10
2015,pg2_6_img075.jpg,pg2_6,pg,train,10
2016,pg2_6_img076.jpg,pg2_6,pg,train,10
2017,pg2_6_img077.jpg,pg2_6,pg,train,10
2018,pg2_6_img078.jpg,pg2_6,pg,train,10
2019,pg2_6_img079.jpg,pg2_6,pg,train,10
2020,pg2_6_img080.jpg,pg2_6,pg,train,10
2021,pg2_6_img081.jpg,pg2_6,pg,train,10
2022,pg2_6_img082.jpg,pg2_6,pg,train,10
2023,pg2_6_img083.jpg,pg2_6,pg,train,10
2024,pg2_6_img084.jpg,pg2_6,pg,train,10
2025,pg2_6_img085.jpg,pg2_6,pg,train,10
2026,pg2_6_img086.jpg,pg2_6,pg,train,10
2027,pg2_6_img087.jpg,pg2_6,pg,train,10
2028,pg2_6_img088.jpg,pg2_6,pg,train,10
2029,pg2_6_img089.jpg,pg2_6,pg,train,10
2030,pg2_6_img090.jpg,pg2_6,pg,train,10
2031,pg2_6_img091.jpg,pg2_6,pg,train,10
2032,pg2_6_img092.jpg,pg2_6,pg,train,10
2033,pg2_6_img093.jpg,pg2_6,pg,train,10
2034,pg2_6_img094.jpg,pg2_6,pg,train,10
2035,pg2_6_img095.jpg,pg2_6,pg,train,10
2036,pg2_6_img096.jpg,pg2_6,pg,train,10
2037,pg2_6_img097.jpg,pg2_6,pg,train,10
